,Store_Name,Store_ID
10131,PHC Mullan Pur Dental Department,99906017
10132,PHC Mullan Pur Emergency,99902501
10133,PHC Mullan Pur EPI Wing,99907851
10134,PHC Mullan Pur Eye Department,99907143
10135,PHC Mullan Pur Eye OT,99904270
10136,PHC Mullan Pur Female Ward,99908708
10137,PHC Mullan Pur General OT,99907469
10138,PHC Mullan Pur ICTC,99903831
10139,PHC Mullan Pur Lab Department,99905621
10140,PHC Mullan Pur Labor Room,99905978
10141,PHC Mullan Pur Male Ward,99903408
10142,PHC Mullanpur OOAT Center,99913852
10143,PHC Mullan Pur PP Unit,99906429
10144,PHC Mullan Pur Sub Centre,99902921
10145,PHC Mullan Pur Ultrasound,99903783
10146,PHC Mullan Pur Ward,99902291
10147,PHC Mullan Pur x-ray Department,99905219
10148,PHC Muzaffarpur de-addiction,99904743
10149,PHC Muzaffarpur Dental Department,99906033
10150,PHC Muzaffarpur Emergency,99902524
10151,PHC Muzaffarpur EPI Wing,99907867
10152,PHC Muzaffarpur Eye Department,99907159
10153,PHC Muzaffarpur Eye OT,99904286
10154,PHC Muzaffarpur Female Ward,99908724
10155,PHC Muzaffarpur General OT,99907485
10156,PHC Muzaffarpur ICTC,99903847
10157,PHC Muzaffarpur Lab Department,99906396
10158,PHC Muzaffarpur Labor Room,99905458
10159,PHC Muzaffarpur Male Ward,99903424
10160,PHC Muzaffarpur OOAT Center,99913844
10161,PHC Muzaffarpur PP Unit,99908401
10162,PHC Muzaffarpur SHC,99912491
10163,PHC Muzaffarpur Sub Centre,99902944
10164,PHC Muzaffarpur Ultrasound,99903799
10165,PHC Muzaffarpur Ward,99902314
10166,PHC Muzaffarpur x-ray Department,99906811
10167,PHC Nadampur de-addiction,99904765
10168,PHC Nadampur Dental Department,99906055
10169,PHC Nadampur Emergency,99902554
10170,PHC Nadampur EPI Wing,99907889
10171,PHC Nadampur Eye Department,99907181
10172,PHC Nadampur Eye OT,99904308
10173,PHC Nadampur Female Ward,99908746
10174,PHC Nadampur General OT,99907507
10175,PHC Nadampur ICTC,99904592
10176,PHC Nadampur Lab Department,99906418
10177,PHC Nadampur Labor Room,99905480
10178,PHC Nadampur Male Ward,99903446
10179,PHC Nadampur PP Unit,99908871
10180,PHC Nadampur Sub Centre,99902974
10181,PHC Nadampur Ultrasound,99903821
10182,PHC Nadampur Ward,99902344
10183,PHC Nadampur x-ray Department,99906580
10184,PHC Nandpur Kalaur de-addiction,99904780
10185,PHC Nandpur Kalaur Dental Department,99906070
10186,PHC Nandpur Kalaur Emergency,99902493
10187,PHC Nandpur Kalaur EPI Wing,99907904
10188,PHC Nandpur Kalaur Eye Department,99907950
10189,PHC Nandpur Kalaur Eye OT,99904323
10190,PHC Nandpur Kalaur Female Ward,99908761
10191,PHC Nandpur Kalaur General OT,99907522
10192,PHC Nandpur Kalaur ICTC,99904607
10193,PHC Nandpur Kalaur Lab Department,99906771
10194,PHC Nandpur Kalaur Labor Room,99905495
10195,PHC Nandpur Kalaur Male Ward,99903461
10196,PHC Nandpur Kalaur OOAT Center,99913798
10197,PHC Nandpur Kalaur PP Unit,99908407
10198,PHC Nandpur Kalaur Sub Centre,99902913
10199,PHC Nandpur Kalaur Ultrasound,99906825
10200,PHC Nandpur Kalaur Ward,99902283
10201,PHC Nandpur Kalaur x-ray Department,99905236
10202,PHC Nangal Kalan OOAT Center,99913872
10203,PHC Nathuwala Garbi,99910330
10204,PHC Nogawan OOAT Center,99913800
10205,PHC Nur Pur Sethan OOAT Center,99913817
10206,PHC Pakka Kalan de-addiction,99904692
10207,PHC Pakka Kalan Dental Department,99905960
10208,PHC Pakka Kalan Emergency,99902458
10209,PHC Pakka Kalan EPI Wing,99907816
10210,PHC Pakka Kalan Eye Department,99907108
10211,PHC Pakka Kalan Eye OT,99904235
10212,PHC Pakka Kalan Female Ward,99908673
10213,PHC Pakka Kalan General OT,99907438
10214,PHC Pakka Kalan ICTC,99904553
10215,PHC Pakka Kalan Lab Department,99906371
10216,PHC Pakka Kalan Labor Room,99905432
10217,PHC Pakka Kalan Male Ward,99903373
10218,PHC Pakka Kalan OOAT Center,99913791
10219,PHC Pakka Kalan OPD,99902668
10220,PHC Pakka Kalan PP Unit,99908357
10221,PHC Pakka Kalan Sub Centre,99902878
10222,PHC Pakka Kalan Ultrasound,99906717
10223,PHC Pakka Kalan Ward,99902248
10224,PHC Pakka Kalan x-ray Department,99905163
10225,PHC Paldi de-addiction,99903876
10226,PHC Paldi Dental Department,99905884
10227,PHC Paldi Emergency,99902397
10228,PHC Paldi EPI Wing,99907765
10229,PHC Paldi Eye Department,99906932
10230,PHC Paldi Eye OT,99904184
10231,PHC Paldi Female Ward,99908622
10232,PHC Paldi General OT,99907387
10233,PHC Paldi HWC,99909837
10234,PHC Paldi ICTC,99904502
10235,PHC Paldi Lab Department,99906320
10236,PHC Paldi Labor Room,99905379
10237,PHC Paldi Male Ward,99903323
10238,PHC Paldi MPHC,99909839
10239,PHC Paldi OOAT Center,99913891
10240,PHC Paldi PP Unit,99908304
10241,PHC Paldi SHC,99909838
10242,PHC Paldi Sub Centre,99902817
10243,PHC Paldi Ward,99902187
10244,PHC Paldi x-ray Department,99905119
10245,PHC Palheri OOAT Center,99913855
10246,PHC Panam,99909227
10247,PHC Pandori Ram Singh de-addiction,99904805
10248,PHC Pandori Ram Singh Dental Department,99905550
10249,PHC Pandori Ram Singh Emergency,99902443
10250,PHC Pandori Ram Singh EPI Wing,99907929
10251,PHC Pandori Ram Singh Eye Department,99907976
10252,PHC Pandori Ram Singh Eye OT,99903629
10253,PHC Pandori Ram Singh Female Ward,99908786
10254,PHC Pandori Ram Singh General OT,99908811
10255,PHC Pandori Ram Singh ICTC,99904632
10256,PHC Pandori Ram Singh Lab Department,99906796
10257,PHC Pandori Ram Singh Labor Room,99905525
10258,PHC Pandori Ram Singh Male Ward,99903486
10259,PHC Pandori Ram Singh PP Unit,99903030
10260,PHC Pandori Ram Singh Sub Centre,99902863
10261,PHC Pandori Ram Singh Ultrasound,99906849
10262,PHC Pandori Ram Singh Ward,99902233
10263,PHC Pandori Ram Singh x-ray Department,99905261
10264,PHC Pani Wala de-addiction,99904714
10265,PHC Pani Wala Dental Department,99906004
10266,PHC Pani Wala Emergency,99902492
10267,PHC Pani Wala EPI Wing,99907838
10268,PHC Pani Wala Eye Department,99907130
10269,PHC Pani Wala Eye OT,99904257
10270,PHC Pani Wala Female Ward,99908695
10271,PHC Pani Wala General OT,99907456
10272,PHC Pani Wala ICTC,99904575
10273,PHC Pani Wala Lab Department,99905608
10274,PHC Pani Wala Labor Room,99905293
10275,PHC Pani Wala Mahala OOAT Center,99913810
10276,PHC Pani Wala Male Ward,99903395
10277,PHC Pani Wala PP Unit,99908379
10278,PHC Pani Wala Sub Centre,99902912
10279,PHC Pani Wala Ultrasound,99906739
10280,PHC Pani Wala Ward,99902282
10281,PHC Pani Wala x-ray Department,99905206
10282,PHC Panj Garaian OOAT Center,99913836
10283,PHC Panjgarain Kalan OOAT Center,99913767
10284,PHC Panj Garania Kalan de-addiction,99904660
10285,PHC Panj Garania Kalan Dental Department,99905674
10286,PHC Panj Garania Kalan Emergency,99902465
10287,PHC Panj Garania Kalan EPI Wing,99903961
10288,PHC Panj Garania Kalan Eye Department,99906987
10289,PHC Panj Garania Kalan Eye OT,99903152
10290,PHC Panj Garania Kalan Female Ward,99903058
10291,PHC Panj Garania Kalan General OT,99908007
10292,PHC Panj Garania Kalan ICTC,99903998
10293,PHC Panj Garania Kalan Lab Department,99905776
10294,PHC Panj Garania Kalan Labor Room,99905582
10295,PHC Panj Garania Kalan Male Ward,99903002
10296,PHC Panj Garania Kalan OPD,99902675
10297,PHC Panj Garania Kalan PP Unit,99908075
10298,PHC Panj Garania Kalan Sub Centre,99902885
10299,PHC Panj Garania Kalan Ultrasound,99905932
10300,PHC Panj Garania Kalan Ward,99902255
10301,PHC Panj Garania Kalan x-ray Department,99904910
10302,PHC Patto Hira Singh de-addiction,99904705
10303,PHC Patto Hira Singh Dental Department,99905995
10304,PHC Patto Hira Singh Emergency,99902475
10305,PHC Patto Hira Singh EPI Wing,99907829
10306,PHC Patto Hira Singh Eye Department,99907121
10307,PHC Patto Hira Singh Eye OT,99904248
10308,PHC Patto Hira Singh Female Ward,99908686
10309,PHC Patto Hira Singh General OT,99907447
10310,PHC Patto Hira Singh ICTC,99904566
10311,PHC Patto Hira Singh Lab Department,99905599
10312,PHC Patto Hira Singh Labor Room,99905445
10313,PHC Patto Hira Singh Male Ward,99903386
10314,PHC Patto Hira Singh OOAT Center,99913865
10315,PHC Patto Hira Singh PP Unit,99908370
10316,PHC Patto Hira Singh Sector,99912609
10317,PHC Patto Hira Singh Sub Centre,99902895
10318,PHC Patto Hira Singh Ultrasound,99906730
10319,PHC Patto Hira Singh Ward,99902265
10320,PHC Patto Hira Singh x-ray Department,99905197
10321,PHC Phapre Bhai Ke OOAT Center,99913875
10322,PHC Phuglana OOAT Center,99913890
10323,PHC Pojewal Dental Department,99914111
10324,PHC Pojewal Ward,99914110
10325,PHC Possi de-addiction,99903886
10326,PHC Possi Dental Department,99905894
10327,PHC Possi Emergency,99902399
10328,PHC Possi EPI Wing,99907775
10329,PHC Possi Eye Department,99906942
10330,PHC Possi Eye OT,99904194
10331,PHC Possi Female Ward,99908632
10332,PHC Possi General OT,99907397
10333,PHC Possi Health Wellness Centre,99909228
10334,PHC Possi ICTC,99904512
10335,PHC Possi Lab Department,99906330
10336,PHC Possi Labor Room,99905389
10337,PHC Possi Male Ward,99903333
10338,PHC  Possi OOAT Center,99913893
10339,PHC Possi PP Unit,99908314
10340,PHC Possi SHC,99909691
10341,PHC Possi Sub Centre,99902819
10342,PHC Possi Ultrasound,99906677
10343,PHC Possi Ward,99902189
10344,PHC Possi x-ray Department,99905123
10345,PHC Pur Khali de-addiction,99904755
10346,PHC Pur Khali Dental Department,99906045
10347,PHC Pur Khali Emergency,99902547
10348,PHC Pur Khali EPI Wing,99907879
10349,PHC Pur Khali Eye Department,99907171
10350,PHC Pur Khali Eye OT,99904298
10351,PHC Pur Khali Female Ward,99908736
10352,PHC Pur Khali General OT,99907497
10353,PHC Pur Khali ICTC,99903859
10354,PHC Pur Khali Lab Department,99906408
10355,PHC Pur Khali Labor Room,99905470
10356,PHC Pur Khali Male Ward,99903436
10357,PHC Purkhali OOAT Center,99913839
10358,PHC Pur Khali PP Unit,99908861
10359,PHC Pur Khali Sub Centre,99902967
10360,PHC Pur Khali Ultrasound,99903811
10361,PHC Pur Khali Ward,99902337
10362,PHC Pur Khali x-ray Department,99904394
10363,PHC Raipur Pharala de-addiction,99903902
10364,PHC Raipur Pharala Dental Department,99905910
10365,PHC Raipur Pharala Emergency,99902427
10366,PHC Raipur Pharala EPI Wing,99907791
10367,PHC Raipur Pharala Eye Department,99906957
10368,PHC Raipur Pharala Eye OT,99904210
10369,PHC Raipur Pharala Female Ward,99908648
10370,PHC Raipur Pharala General OT,99907413
10371,PHC Raipur Pharala ICTC,99904528
10372,PHC Raipur Pharala Lab Department,99906347
10373,PHC Raipur Pharala Labor Room,99905405
10374,PHC Raipur Pharala Male Ward,99903349
10375,PHC Raipur Pharala PP Unit,99908330
10376,PHC Raipur Pharala Sub Centre,99902847
10377,PHC Raipur Pharala Ward,99902217
10378,PHC Raipur Pharala x-ray Department,99905139
10379,PHC Raipur Rasulpur de-addiction,99903900
10380,PHC Raipur Rasulpur Dental Department,99905908
10381,PHC Raipur Rasulpur Emergency,99902423
10382,PHC Raipur Rasulpur EPI Wing,99907789
10383,PHC Raipur Rasulpur Eye Department,99906956
10384,PHC Raipur Rasulpur Eye OT,99904208
10385,PHC Raipur Rasulpur Female Ward,99908646
10386,PHC Raipur Rasulpur General OT,99907411
10387,PHC Raipur Rasulpur ICTC,99904526
10388,PHC Raipur Rasulpur Lab Department,99906345
10389,PHC Raipur Rasulpur Labor Room,99905403
10390,PHC Raipur Rasulpur Male Ward,99903347
10391,PHC Raipur Rasulpur PP Unit,99908328
10392,PHC Raipur Rasulpur Sub Centre,99902843
10393,PHC Raipur Rasulpur Ward,99902213
10394,PHC Raipur Rasulpur x-ray Department,99905137
10395,PHC Raja Sansi de-addiction,99908045
10396,PHC Raja Sansi Dental Department,99905850
10397,PHC Raja Sansi Emergency,99902355
10398,PHC Raja Sansi EPI Wing,99907731
10399,PHC Raja Sansi Eye Department,99906898
10400,PHC Raja Sansi Eye OT,99904150
10401,PHC Raja Sansi Female Ward,99908588
10402,PHC Raja Sansi General OT,99907353
10403,PHC Raja Sansi ICTC,99904468
10404,PHC Raja Sansi Lab Department,99906286
10405,PHC Raja Sansi Labor Room,99905345
10406,PHC Raja Sansi Male Ward,99903289
10407,PHC Raja Sansi OOAT Center,99913772
10408,PHC Raja Sansi OPD,99902565
10409,PHC Raja Sansi PP Unit,99908270
10410,PHC Raja Sansi Sub Centre,99902775
10411,PHC Raja Sansi Ultrasound,99906633
10412,PHC Raja Sansi Ward,99902145
10413,PHC Raja Sansi x-ray Department,99905086
10414,PHC Rajoke,99909146
10415,PHC Rajoke OOAT Center,99913880
10416,PHC Ramdas de-addiction,99904802
10417,PHC Ramdas Dental Department,99905547
10418,PHC Ramdas Emergency,99902365
10419,PHC Ramdas EPI Wing,99907926
10420,PHC Ramdas Eye Department,99907973
10421,PHC Ramdas Eye OT,99903626
10422,PHC Ramdas Female Ward,99908783
10423,PHC Ramdas General OT,99908808
10424,PHC Ramdas ICTC,99904629
10425,PHC Ramdas Lab Department,99906793
10426,PHC Ramdas Labor Room,99905522
10427,PHC Ramdas Male Ward,99903483
10428,PHC Ramdas OOAT Center,99913780
10429,PHC Ramdas OPD,99902575
10430,PHC Ramdas PP Unit,99903027
10431,PHC Ramdas Sub Centre,99902785
10432,PHC Ramdas Ultrasound,99906846
10433,PHC Ramdas Ward,99902155
10434,PHC Ramdas x-ray Department,99905258
10435,PHC  Rampura Bilron OOAT Center,99913894
10436,PHC Rampur de-addiction,99904726
10437,PHC Rampur Dental Department,99906016
10438,PHC Rampur Emergency,99902500
10439,PHC Rampur EPI Wing,99907850
10440,PHC Rampur Eye Department,99907142
10441,PHC Rampur Eye OT,99904269
10442,PHC Rampur Female Ward,99908707
10443,PHC Rampur General OT,99907468
10444,PHC Rampur ICTC,99903830
10445,PHC Rampur Lab Department,99905620
10446,PHC Rampur Labor Room,99905977
10447,PHC Rampur Male Ward,99903407
10448,PHC Rampur Ooat Centre,99912438
10449,PHC Rampur PP Unit,99905937
10450,PHC Rampur/Rampur Dhoraha OOAT Center,99913927
10451,PHC Rampur Sub Centre,99902920
10452,PHC Rampur Ward,99902290
10453,PHC Rampur x-ray Department,99905218
10454,PHC Randawa Masandha OOAT Center,99913918
10455,PHC Randhawa Masandhan de-addiction,99903898
10456,PHC Randhawa Masandhan Dental Department,99905906
10457,PHC Randhawa Masandhan Emergency,99902418
10458,PHC Randhawa Masandhan EPI Wing,99907787
10459,PHC Randhawa Masandhan Eye Department,99906954
10460,PHC Randhawa Masandhan Eye OT,99904206
10461,PHC Randhawa Masandhan Female Ward,99908644
10462,PHC Randhawa Masandhan General OT,99907409
10463,PHC Randhawa Masandhan ICTC,99904524
10464,PHC Randhawa Masandhan Lab Department,99906343
10465,PHC Randhawa Masandhan Labor Room,99905401
10466,PHC Randhawa Masandhan Male Ward,99903345
10467,PHC Randhawa Masandhan PP Unit,99908326
10468,PHC Randhawa Masandhan Sub Centre,99902838
10469,PHC Randhawa Masandhan Ward,99902208
10470,PHC Randhawa Masandhan x-ray Department,99905135
10471,PHC Ranghdial Sub Centre,99912519
10472,PHC Ranjit Bagh OOAT Center,99913829
10473,PHC Ranjit Bagh SHC,99912836
10474,PHC Rattoul,99909149
10475,PHC Rayya,99901312
10476,PHC Rayya de-addiction,99903760
10477,PHC Rayya Dental Department,99905831
10478,PHC Rayya Emergency,99902354
10479,PHC Rayya EPI Wing,99907713
10480,PHC Rayya Eye Department,99906881
10481,PHC Rayya Eye OT,99904132
10482,PHC Rayya Female Ward,99908570
10483,PHC Rayya General OT,99907334
10484,PHC Rayya ICTC,99904450
10485,PHC Rayya Lab Department,99906268
10486,PHC Rayya Labor Room,99905327
10487,PHC Rayya Male Ward,99903271
10488,PHC Rayya OPD,99902564
10489,PHC Rayya PP Unit,99908252
10490,PHC Rayya Sub Centre,99902774
10491,PHC Rayya Ultrasound,99906615
10492,PHC Rayya Ward,99902144
10493,PHC Rayya x-ray Department,99905058
10494,PHC Roranwali,99910115
10495,PHC Rupewali de-addiction,99903899
10496,PHC Rupewali Dental Department,99905907
10497,PHC Rupewali Emergency,99902419
10498,PHC Rupewali EPI Wing,99907788
10499,PHC Rupewali Eye Department,99906955
10500,PHC Rupewali Eye OT,99904207
10501,PHC Rupewali Female Ward,99908645
10502,PHC Rupewali General OT,99907410
10503,PHC Rupewali ICTC,99904525
10504,PHC Rupewali Lab Department,99906344
10505,PHC Rupewali Labor Room,99905402
10506,PHC Rupewali Male Ward,99903346
10507,PHC Rupewali OOAT Center,99914014
10508,PHC Rupewali PP Unit,99908327
10509,PHC Rupewali Sub Centre,99902839
10510,PHC Rupewali Ward,99902209
10511,PHC Rupewali x-ray Department,99905136
10512,PHC Rurka Kalan de-addiction,99903903
10513,PHC Rurka Kalan Dental Department,99905911
10514,PHC Rurka Kalan Emergency,99902429
10515,PHC Rurka Kalan EPI Wing,99907792
10516,PHC Rurka Kalan Eye Department,99906958
10517,PHC Rurka Kalan Eye OT,99904211
10518,PHC Rurka Kalan Female Ward,99908649
10519,PHC Rurka Kalan General OT,99907414
10520,PHC Rurka Kalan ICTC,99904529
10521,PHC Rurka Kalan Lab Department,99906348
10522,PHC Rurka Kalan Labor Room,99905406
10523,PHC Rurka Kalan Male Ward,99903350
10524,PHC Rurka Kalan PP Unit,99908331
10525,PHC Rurka Kalan Sub Centre,99902849
10526,PHC Rurka Kalan Ward,99902219
10527,PHC Rurka Kalan x-ray Department,99905140
10528,PHC Rurke Kalan de-addiction,99904685
10529,PHC Rurke Kalan Dental Department,99905954
10530,PHC Rurke Kalan Emergency,99902448
10531,PHC Rurke Kalan EPI Wing,99907809
10532,PHC Rurke Kalan Eye Department,99907101
10533,PHC Rurke Kalan Eye OT,99904228
10534,PHC Rurke Kalan Female Ward,99908666
10535,PHC Rurke Kalan General OT,99907431
10536,PHC Rurke Kalan ICTC,99904546
10537,PHC Rurke Kalan Lab Department,99906364
10538,PHC Rurke Kalan Labor Room,99905422
10539,PHC Rurke Kalan Male Ward,99903366
10540,PHC Rurke Kalan OOAT Center,99913784
10541,PHC Rurke Kalan OPD,99902658
10542,PHC Rurke Kalan PP Unit,99908350
10543,PHC Rurke Kalan Sub Centre,99902868
10544,PHC Rurke Kalan Ultrasound,99906710
10545,PHC Rurke Kalan Ward,99902238
10546,PHC Rurke Kalan x-ray Department,99905156
10547,PHC Sabadi Kalan OOAT Center,99913934
10548,PHC Sahiba de-addiction,99904811
10549,PHC Sahiba Dental Department,99905556
10550,PHC Sahiba Emergency,99902523
10551,PHC Sahiba EPI Wing,99907935
10552,PHC Sahiba Eye Department,99907982
10553,PHC Sahiba Eye OT,99903635
10554,PHC Sahiba Female Ward,99908792
10555,PHC Sahiba General OT,99908817
10556,PHC Sahiba ICTC,99904638
10557,PHC Sahiba Lab Department,99906421
10558,PHC Sahiba Labor Room,99906338
10559,PHC Sahiba Male Ward,99903492
10560,PHC Sahiba PP Unit,99903036
10561,PHC Sahiba Sub Centre,99902943
10562,PHC Sahiba Ultrasound,99906855
10563,PHC Sahiba Ward,99902313
10564,PHC Sahiba x-ray Department,99905267
10565,PHC Sahjowal de-addiction,99904812
10566,PHC Sahjowal Dental Department,99905557
10567,PHC Sahjowal Emergency,99902550
10568,PHC Sahjowal EPI Wing,99907936
10569,PHC Sahjowal Eye Department,99907983
10570,PHC Sahjowal Eye OT,99903636
10571,PHC Sahjowal Female Ward,99908793
10572,PHC Sahjowal General OT,99908818
10573,PHC Sahjowal ICTC,99904639
10574,PHC Sahjowal Lab Department,99906422
10575,PHC Sahjowal Labor Room,99905531
10576,PHC Sahjowal Male Ward,99903494
10577,PHC Sahjowal OOAT Center,99913841
10578,PHC Sahjowal PP Unit,99903037
10579,PHC Sahjowal Sub Centre,99902970
10580,PHC Sahjowal Ultrasound,99904927
10581,PHC Sahjowal Ward,99902340
10582,PHC Sahjowal x-ray Department,99905268
10583,PHC Sangat Pur Sodian OOAT Center,99913802
10584,PHC Sanghol de-addiction,99904809
10585,PHC Sanghol Dental Department,99905554
10586,PHC Sanghol Emergency,99902495
10587,PHC Sanghol EPI Wing,99907933
10588,PHC Sanghol Eye Department,99907980
10589,PHC Sanghol Eye OT,99903633
10590,PHC Sanghol Female Ward,99908790
10591,PHC Sanghol General OT,99908815
10592,PHC Sanghol ICTC,99904636
10593,PHC Sanghol Lab Department,99906799
10594,PHC Sanghol Labor Room,99905529
10595,PHC Sanghol Male Ward,99903490
10596,PHC Sanghol OOAT Center,99913804
10597,PHC Sanghol OPD,99902705
10598,PHC Sanghol PP Unit,99903034
10599,PHC Sanghol Sub Centre,99902915
10600,PHC Sanghol Ultrasound,99906853
10601,PHC Sanghol Ward,99902285
10602,PHC Sanghol x-ray Department,99905265
10603,PHC Sant Attar Singh RH Cheema,99901511
10604,PHC Sant Attar Singh RH Cheema OOAT Center,99914071
10605,PHC Sathoha OOAT Center,99913828
10606,PHC Sehna Labour Room,99913490
10607,PHC Sehna OOAT Center,99913785
10608,PHC Sehna OOAT Centre,99913489
10609,PHC Sehna Sub Centre,99913491
10610,PHC Sekha,99910227
10611,PHC Sekha Kalan Tathi Bhai,99909191
10612,PHC Sekha Kalan thathi bhai,99909192
10613,PHC Sekha Kalan Thathi Bhai CHO,99909270
10614,PHC Sekha Kalan Thathi Bhai MPHC,99909269
10615,PHC Shadihari,99912568
10616,PHC Shadi Heri OOAT Center,99913914
10617,PHC & SHC Surakhpur de-addiction,99903906
10618,PHC & SHC Surakhpur Dental Department,99905913
10619,PHC & SHC Surakhpur EPI Wing,99907795
10620,PHC & SHC Surakhpur Eye Department,99906961
10621,PHC & SHC Surakhpur Eye OT,99904214
10622,PHC & SHC Surakhpur Female Ward,99908652
10623,PHC & SHC Surakhpur General OT,99907417
10624,PHC & SHC Surakhpur ICTC,99904532
