,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date
1638,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Muktsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,01-06-2023 11:17,30-Nov-24,0,150,1050,Issue,,1.03E+12,Issue to Sub-Store : DH Muktsar Transaction No. 1031230600005 Document Date : 01-Jun-2023,01-Jun-23
1639,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Bathinda,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,05-06-2023 09:34,30-Nov-24,0,100,807,Issue,,1.03E+12,Issue to Sub-Store : DH Bathinda Transaction No. 1031230600025 Document Date : 05-Jun-2023,05-Jun-23
1640,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Fazilka,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,07-06-2023 10:03,30-Nov-24,0,22,750,Issue,,1.03E+12,Issue to Sub-Store : CS Fazilka Transaction No. 1031230600056 Document Date : 07-Jun-2023,07-Jun-23
1641,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Sangrur,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,07-06-2023 10:24,30-Nov-24,0,300,450,Issue,,1.03E+12,Issue to Sub-Store : CS Sangrur Transaction No. 1031230600060 Document Date : 07-Jun-2023,07-Jun-23
1642,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Malerkotla,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,13-06-2023 10:15,30-Nov-24,0,24,131,Issue,,1.03E+12,Issue to Sub-Store : DH Malerkotla Transaction No. 1031230600123 Document Date : 13-Jun-2023,13-Jun-23
1643,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Ferozpur,Tenofovir 300mg Tab [999],Slow Moving,1,T-94005,19-06-2023 11:06,30-Nov-24,0,100,31,Issue,,1.03E+12,Issue to Sub-Store : CS Ferozpur Transaction No. 1031230600200 Document Date : 19-Jun-2023,19-Jun-23
1644,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,MC Faridkot,Entecavir 0.5mg Tab [999999],Slow Moving,1,E16MD22002,03-01-2023 09:36,31-Aug-24,0,11,150,Issue,,1.03E+12,Issue to Sub-Store : MC Faridkot Transaction No. 1031230100027 Document Date : 03-Jan-2023,03-Jan-23
1645,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Fazilka,Entecavir 0.5mg Tab [999999],Slow Moving,1,MOT22520,07-06-2023 10:03,31-Dec-24,0,5,365,Issue,,1.03E+12,Issue to Sub-Store : CS Fazilka Transaction No. 1031230600056 Document Date : 07-Jun-2023,07-Jun-23
1646,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Sangrur,Entecavir 0.5mg Tab [999999],Slow Moving,1,MOT22520,07-06-2023 10:24,31-Dec-24,0,50,315,Issue,,1.03E+12,Issue to Sub-Store : CS Sangrur Transaction No. 1031230600060 Document Date : 07-Jun-2023,07-Jun-23
1647,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kot Ise Khan,Intraocular Lens-101 20.50 D [999],Slow Moving,69.56,1,28-02-2023 05:53,04-Jan-25,0,5,66,Issue,,1.03E+12,Issue to Sub-Store : CHC Kot Ise Khan Transaction No. 1031230200397 Document Date : 28-Feb-2023,28-Feb-23
1648,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Tappa,Intraocular Lens-101 23.50 D [999],Slow Moving,69.56,1,14-02-2023 08:37,04-Jan-25,0,20,210,Issue,,1.03E+12,Issue to Sub-Store : SDH Tappa Transaction No. 1031230200183 Document Date : 14-Feb-2023,14-Feb-23
1649,DWH Bathinda,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kot Ise Khan,Intraocular Lens-101 23.50 D [999],Slow Moving,69.56,1,28-02-2023 05:53,04-Jan-25,0,5,205,Issue,,1.03E+12,Issue to Sub-Store : CHC Kot Ise Khan Transaction No. 1031230200397 Document Date : 28-Feb-2023,28-Feb-23
1650,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Khalra,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,12-01-2023 15:12,31-Oct-24,0,700,78050,Issue,,1.03E+12,Issue to Sub-Store : AAC Khalra Transaction No. 1031230100131 Document Date : 12-Jan-2023,12-Jan-23
1651,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Sujo Kalia,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,12-01-2023 16:50,31-Oct-24,0,1000,77050,Issue,,1.03E+12,Issue to Sub-Store : AAC Sujo Kalia Transaction No. 1031230100133 Document Date : 12-Jan-2023,12-Jan-23
1652,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhandal Bet,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,12-01-2023 16:59,31-Oct-24,0,1000,76050,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhandal Bet Transaction No. 1031230100137 Document Date : 12-Jan-2023,12-Jan-23
1653,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Naloyan Chowk Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,13-01-2023 12:21,31-Oct-24,0,1000,75050,Issue,,1.03E+12,Issue to Sub-Store : AAC Naloyan Chowk Hoshiarpur Transaction No. 1031230100139 Document Date : 13-Jan-2023,13-Jan-23
1654,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Fire Brigade old tehsil complex Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,13-01-2023 12:27,31-Oct-24,0,1000,74050,Issue,,1.03E+12,Issue to Sub-Store : AAC Fire Brigade old tehsil complex Hoshiarpur Transaction No. 1031230100140 Document Date : 13-Jan-2023,13-Jan-23
1655,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kalota,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,13-01-2023 12:31,31-Oct-24,0,1000,73050,Issue,,1.03E+12,Issue to Sub-Store : AAC Kalota Transaction No. 1031230100142 Document Date : 13-Jan-2023,13-Jan-23
1656,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Municipal Corporation Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-01-2023 16:29,30-Sep-24,0,1500,290850,Issue,,1.03E+12,Issue to Sub-Store : AAC Municipal Corporation Hoshiarpur Transaction No. 1031230100158 Document Date : 16-Jan-2023,16-Jan-23
1657,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Drainage Office Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-01-2023 16:52,30-Sep-24,0,500,290350,Issue,,1.03E+12,Issue to Sub-Store : AAC Drainage Office Hoshiarpur Transaction No. 1031230100163 Document Date : 16-Jan-2023,16-Jan-23
1658,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Pharwala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 11:00,30-Sep-24,0,300,290050,Issue,,1.03E+12,Issue to Sub-Store : AAC Pharwala Transaction No. 1031230100253 Document Date : 31-Jan-2023,31-Jan-23
1659,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kabir Vihar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 11:31,30-Sep-24,0,500,289550,Issue,,1.03E+12,Issue to Sub-Store : AAC Kabir Vihar Transaction No. 1031230100261 Document Date : 31-Jan-2023,31-Jan-23
1660,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Kapurthala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 16:53,30-Sep-24,0,8400,281150,Issue,,1.03E+12,Issue to Sub-Store : DH Kapurthala Transaction No. 1031230100272 Document Date : 31-Jan-2023,31-Jan-23
1661,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Alawalpur near Committee Tubewell,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 11:10,30-Sep-24,0,800,280350,Issue,,1.03E+12,Issue to Sub-Store : AAC Alawalpur near Committee Tubewell Transaction No. 1031230200002 Document Date : 01-Feb-2023,01-Feb-23
1662,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Pasla,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 11:17,30-Sep-24,0,1000,279350,Issue,,1.03E+12,Issue to Sub-Store : AAC Pasla Transaction No. 1031230200003 Document Date : 01-Feb-2023,01-Feb-23
1663,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Muslim Ganj,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 16:13,30-Sep-24,0,1000,278350,Issue,,1.03E+12,Issue to Sub-Store : AAC Muslim Ganj Transaction No. 1031230200017 Document Date : 01-Feb-2023,01-Feb-23
1664,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kabir Park,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-02-2023 16:31,30-Sep-24,0,500,277850,Issue,,1.03E+12,Issue to Sub-Store : AAC Kabir Park Transaction No. 1031230200021 Document Date : 01-Feb-2023,01-Feb-23
1665,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Gurdaspur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,03-02-2023 13:22,30-Sep-24,0,8400,269450,Issue,,1.03E+12,Issue to Sub-Store : DH Gurdaspur Transaction No. 1031230200041 Document Date : 03-Feb-2023,03-Feb-23
1666,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Miawind,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,03-02-2023 14:59,30-Sep-24,0,8400,261050,Issue,,1.03E+12,Issue to Sub-Store : CHC Miawind Transaction No. 1031230200046 Document Date : 03-Feb-2023,03-Feb-23
1667,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Basiala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,06-02-2023 12:58,31-Oct-24,0,1000,260050,Issue,,1.03E+12,Issue to Sub-Store : AAC Basiala Transaction No. 1031230200061 Document Date : 06-Feb-2023,06-Feb-23
1668,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Jalandhar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-02-2023 13:19,30-Sep-24,0,1000,259050,Issue,,1.03E+12,Issue to Sub-Store : DH Jalandhar Transaction No. 1031230200065 Document Date : 06-Feb-2023,06-Feb-23
1669,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Sewa Nagar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-02-2023 11:13,30-Sep-24,0,1000,258050,Issue,,1.03E+12,Issue to Sub-Store : AAC Sewa Nagar Transaction No. 1031230200070 Document Date : 07-Feb-2023,07-Feb-23
1670,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Pathankot,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-02-2023 15:00,30-Sep-24,0,8400,249650,Issue,,1.03E+12,Issue to Sub-Store : DH Pathankot Transaction No. 1031230200074 Document Date : 07-Feb-2023,07-Feb-23
1671,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,09-02-2023 15:01,30-Sep-24,0,8400,241250,Issue,,1.03E+12,Issue to Sub-Store : DH Amritsar Transaction No. 1031230200107 Document Date : 09-Feb-2023,09-Feb-23
1672,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Khojki Chak,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-02-2023 10:39,30-Sep-24,0,1000,240250,Issue,,1.03E+12,Issue to Sub-Store : AAC Khojki Chak Transaction No. 1031230200116 Document Date : 10-Feb-2023,10-Feb-23
1673,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Basau,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-02-2023 10:47,30-Sep-24,0,1000,239250,Issue,,1.03E+12,Issue to Sub-Store : AAC Basau Transaction No. 1031230200117 Document Date : 10-Feb-2023,10-Feb-23
1674,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,Central Jail Gurdaspur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 13:15,30-Sep-24,0,3150,236100,Issue,,1.03E+12,Issue to Sub-Store : Central Jail Gurdaspur Transaction No. 1031230200151 Document Date : 14-Feb-2023,14-Feb-23
1675,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kot Baba Singh Deep Park,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 16:41,30-Sep-24,0,1200,234900,Issue,,1.03E+12,Issue to Sub-Store : AAC Kot Baba Singh Deep Park Transaction No. 1031230200155 Document Date : 14-Feb-2023,14-Feb-23
1676,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Phagwara,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 16:57,30-Sep-24,0,1000,233900,Issue,,1.03E+12,Issue to Sub-Store : SDH Phagwara Transaction No. 1031230200156 Document Date : 14-Feb-2023,14-Feb-23
1677,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Phagwara,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-02-2023 17:15,30-Sep-24,0,3600,230300,Issue,,1.03E+12,Issue to Sub-Store : SDH Phagwara Transaction No. 1031230200157 Document Date : 14-Feb-2023,14-Feb-23
1678,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Narot Jaimal Singh,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 12:45,30-Sep-24,0,1000,229300,Issue,,1.03E+12,Issue to Sub-Store : CHC Narot Jaimal Singh Transaction No. 1031230200164 Document Date : 15-Feb-2023,15-Feb-23
1679,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Basarke Tarn Taran,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 13:22,30-Sep-24,0,500,228800,Issue,,1.03E+12,Issue to Sub-Store : AAC Basarke Tarn Taran Transaction No. 1031230200166 Document Date : 15-Feb-2023,15-Feb-23
1680,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Khalra,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-02-2023 13:32,30-Sep-24,0,400,228400,Issue,,1.03E+12,Issue to Sub-Store : AAC Khalra Transaction No. 1031230200168 Document Date : 15-Feb-2023,15-Feb-23
1681,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Chabhal,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,16-02-2023 15:26,30-Sep-24,0,3200,225200,Issue,,1.03E+12,Issue to Sub-Store : CHC Chabhal Transaction No. 1031230200185 Document Date : 16-Feb-2023,16-Feb-23
1682,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Dera Baba Nanak,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-02-2023 12:28,30-Sep-24,0,7200,218000,Issue,,1.03E+12,Issue to Sub-Store : CHC Dera Baba Nanak Transaction No. 1031230200199 Document Date : 17-Feb-2023,17-Feb-23
1683,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Verka,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-02-2023 12:50,30-Sep-24,0,5000,213000,Issue,,1.03E+12,Issue to Sub-Store : CHC Verka Transaction No. 1031230200212 Document Date : 20-Feb-2023,20-Feb-23
1684,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Garshankar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-02-2023 15:16,30-Sep-24,0,2400,210600,Issue,,1.03E+12,Issue to Sub-Store : SDH Garshankar Transaction No. 1031230200235 Document Date : 21-Feb-2023,21-Feb-23
1685,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Naushera Pannuan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,21-02-2023 15:33,30-Sep-24,0,8400,202200,Issue,,1.03E+12,Issue to Sub-Store : CHC Naushera Pannuan Transaction No. 1031230200236 Document Date : 21-Feb-2023,21-Feb-23
1686,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bhungal Bhadani,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,22-02-2023 15:27,30-Sep-24,0,8400,193800,Issue,,1.03E+12,Issue to Sub-Store : CHC Bhungal Bhadani Transaction No. 1031230200253 Document Date : 22-Feb-2023,22-Feb-23
1687,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kartarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-02-2023 13:15,30-Sep-24,0,2000,191800,Issue,,1.03E+12,Issue to Sub-Store : CHC Kartarpur Transaction No. 1031230200282 Document Date : 24-Feb-2023,24-Feb-23
1688,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Pink Plaza,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,24-02-2023 16:32,30-Sep-24,0,2000,189800,Issue,,1.03E+12,Issue to Sub-Store : AAC Pink Plaza Transaction No. 1031230200289 Document Date : 24-Feb-2023,24-Feb-23
1689,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Begowal,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,27-02-2023 12:53,30-Sep-24,0,8400,181400,Issue,,1.03E+12,Issue to Sub-Store : CHC Begowal Transaction No. 1031230200294 Document Date : 27-Feb-2023,27-Feb-23
1690,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Kalota,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,27-02-2023 13:27,30-Sep-24,0,2000,179400,Issue,,1.03E+12,Issue to Sub-Store : AAC Kalota Transaction No. 1031230200298 Document Date : 27-Feb-2023,27-Feb-23
1691,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC ULB Office Rayya,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,27-02-2023 14:48,30-Sep-24,0,500,178900,Issue,,1.03E+12,Issue to Sub-Store : AAC ULB Office Rayya Transaction No. 1031230200301 Document Date : 27-Feb-2023,27-Feb-23
1692,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC PHC Threawal,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,27-02-2023 15:16,30-Sep-24,0,2000,176900,Issue,,1.03E+12,Issue to Sub-Store : AAC PHC Threawal Transaction No. 1031230200304 Document Date : 27-Feb-2023,27-Feb-23
1693,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Sarhali,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,28-02-2023 11:12,30-Sep-24,0,8400,168500,Issue,,1.03E+12,Issue to Sub-Store : CHC Sarhali Transaction No. 1031230200313 Document Date : 28-Feb-2023,28-Feb-23
1694,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Bhunga,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,28-02-2023 12:54,30-Sep-24,0,1000,167500,Issue,,1.03E+12,Issue to Sub-Store : CHC Bhunga Transaction No. 1031230200320 Document Date : 28-Feb-2023,28-Feb-23
1695,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Sur Singh wala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-03-2023 12:35,30-Sep-24,0,5000,162500,Issue,,1.03E+12,Issue to Sub-Store : CHC Sur Singh wala Transaction No. 1031230300001 Document Date : 01-Mar-2023,01-Mar-23
1696,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kairon,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-03-2023 14:33,30-Sep-24,0,8400,154100,Issue,,1.03E+12,Issue to Sub-Store : CHC Kairon Transaction No. 1031230300006 Document Date : 01-Mar-2023,01-Mar-23
1697,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Balmik Mohala Ahiyapur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-03-2023 11:25,30-Sep-24,0,200,153900,Issue,,1.03E+12,Issue to Sub-Store : AAC Balmik Mohala Ahiyapur Transaction No. 1031230300017 Document Date : 02-Mar-2023,02-Mar-23
1698,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Lohina Khas,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-03-2023 11:55,30-Sep-24,0,1500,152400,Issue,,1.03E+12,Issue to Sub-Store : CHC Lohina Khas Transaction No. 1031230300027 Document Date : 02-Mar-2023,02-Mar-23
1699,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Ghariala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-03-2023 12:47,30-Sep-24,0,8400,144000,Issue,,1.03E+12,Issue to Sub-Store : CHC Ghariala Transaction No. 1031230300034 Document Date : 02-Mar-2023,02-Mar-23
1700,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Drainage Office Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,02-03-2023 13:25,30-Sep-24,0,300,143700,Issue,,1.03E+12,Issue to Sub-Store : AAC Drainage Office Hoshiarpur Transaction No. 1031230300037 Document Date : 02-Mar-2023,02-Mar-23
1701,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Sewa Nagar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,03-03-2023 11:05,30-Sep-24,0,1000,142700,Issue,,1.03E+12,Issue to Sub-Store : AAC Sewa Nagar Transaction No. 1031230300048 Document Date : 03-Mar-2023,03-Mar-23
1702,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhagtanwala Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,03-03-2023 11:29,30-Sep-24,0,400,142300,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhagtanwala Amritsar Transaction No. 1031230300049 Document Date : 03-Mar-2023,03-Mar-23
1703,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CS Hoshiarpur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-03-2023 16:29,30-Sep-24,0,8400,133900,Issue,,1.03E+12,Issue to Sub-Store : CS Hoshiarpur Transaction No. 1031230300074 Document Date : 06-Mar-2023,06-Mar-23
1704,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhopar Saidan,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-03-2023 11:42,30-Sep-24,0,2500,131400,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhopar Saidan Transaction No. 1031230300083 Document Date : 07-Mar-2023,07-Mar-23
1705,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Masanian,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-03-2023 11:49,30-Sep-24,0,3000,128400,Issue,,1.03E+12,Issue to Sub-Store : AAC Masanian Transaction No. 1031230300085 Document Date : 07-Mar-2023,07-Mar-23
1706,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Batala,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-03-2023 12:54,30-Sep-24,0,4400,124000,Issue,,1.03E+12,Issue to Sub-Store : SDH Batala Transaction No. 1031230300090 Document Date : 07-Mar-2023,07-Mar-23
1707,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,Central jail Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,07-03-2023 16:14,30-Sep-24,0,2000,122000,Issue,,1.03E+12,Issue to Sub-Store : Central jail Amritsar Transaction No. 1031230300098 Document Date : 07-Mar-2023,07-Mar-23
1708,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Hajipur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-03-2023 11:07,30-Sep-24,0,4600,117400,Issue,,1.03E+12,Issue to Sub-Store : CHC Hajipur Transaction No. 1031230300121 Document Date : 10-Mar-2023,10-Mar-23
1709,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC Bhandal Bet,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-03-2023 16:31,30-Sep-24,0,200,117200,Issue,,1.03E+12,Issue to Sub-Store : AAC Bhandal Bet Transaction No. 1031230300138 Document Date : 10-Mar-2023,10-Mar-23
1710,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,AAC UD RC Batala 2,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,13-03-2023 12:18,30-Sep-24,0,2000,115200,Issue,,1.03E+12,Issue to Sub-Store : AAC UD RC Batala 2 Transaction No. 1031230300142 Document Date : 13-Mar-2023,13-Mar-23
1711,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,DH Gurdaspur,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,13-03-2023 16:44,30-Sep-24,0,8400,106800,Issue,,1.03E+12,Issue to Sub-Store : DH Gurdaspur Transaction No. 1031230300158 Document Date : 13-Mar-2023,13-Mar-23
1712,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Apra,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-03-2023 12:26,30-Sep-24,0,3000,103800,Issue,,1.03E+12,Issue to Sub-Store : CHC Apra Transaction No. 1031230300171 Document Date : 14-Mar-2023,14-Mar-23
1713,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Mand Mandher,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,14-03-2023 16:16,30-Sep-24,0,1000,102800,Issue,,1.03E+12,Issue to Sub-Store : CHC Mand Mandher Transaction No. 1031230300174 Document Date : 14-Mar-2023,14-Mar-23
1714,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,SDH Patti,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-03-2023 14:56,30-Sep-24,0,8400,94400,Issue,,1.03E+12,Issue to Sub-Store : SDH Patti Transaction No. 1031230300182 Document Date : 15-Mar-2023,15-Mar-23
1715,DWH Amritsar,IssueOnly,ISSUED_TO_STORE_ONLINE,CHC Kasel,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,15-03-2023 16:31,30-Sep-24,0,3000,91400,Issue,,1.03E+12,Issue to Sub-Store : CHC Kasel Transaction No. 1031230300188 Document Date : 15-Mar-2023,15-Mar-23
