,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date,Code,Cost
3725,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,12-May-2023 11:45,31-Dec-2027,0,200,3500,Issue,,1031230500053,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500053 Document Date : 11-May-2023,11-May-2023,C-139,3572.0
3726,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,12-May-2023 13:39,31-Dec-2027,0,500,3000,Issue,,1031230500062,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500062 Document Date : 12-May-2023,12-May-2023,C-139,8930.0
3727,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,17-May-2023 08:37,31-Dec-2027,0,500,2500,Issue,,1031230500070,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500070 Document Date : 16-May-2023,16-May-2023,C-139,8930.0
3728,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,25-May-2023 10:29,31-Dec-2027,0,500,2000,Issue,,1031230500101,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500101 Document Date : 22-May-2023,22-May-2023,C-139,8930.0
3729,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,01-Jun-2023 11:10,31-Dec-2027,0,500,1500,Issue,,1031230600004,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600004 Document Date : 31-May-2023,31-May-2023,C-139,8930.0
3730,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,09-Jun-2023 18:07,31-Dec-2027,0,500,1000,Issue,,1031230600024,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600024 Document Date : 05-Jun-2023,05-Jun-2023,C-139,8930.0
3731,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,19-Jun-2023 12:51,31-Dec-2027,0,100,900,Issue,,1031230600061,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600061 Document Date : 14-Jun-2023,14-Jun-2023,C-139,1786.0
3732,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,19-Jun-2023 13:49,31-Dec-2027,0,500,400,Issue,,1031230600072,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600072 Document Date : 14-Jun-2023,14-Jun-2023,C-139,8930.0
3733,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Suction Catheter 10F  [C-154],Slow Moving,4.8608,DSCG22006,09-Jun-2023 18:35,28-Feb-2025,0,100,0,Issue,,1031230600029,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600029 Document Date : 08-Jun-2023,08-Jun-2023,C-154,486.08000000000004
3734,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Suction Catheter 6F  [C-156],Slow Moving,4.75,20IP19,09-Jun-2023 18:35,31-Aug-2025,0,100,0,Issue,,1031230600029,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600029 Document Date : 08-Jun-2023,08-Jun-2023,C-156,475.0
3735,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Suction Catheter P.V.C. pre-sterilized  [C42],Slow Moving,5.02,DSCG22002,13-Jan-2023 11:07,28-Feb-2025,0,100,160,Issue,,1031230100029,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100029 Document Date : 09-Jan-2023,09-Jan-2023,C42,501.99999999999994
3736,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Suction Catheter P.V.C. pre-sterilized  [C42],Slow Moving,5.02,DSCG22002,24-Mar-2023 13:05,28-Feb-2025,0,50,110,Issue,,1031230300053,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300053 Document Date : 16-Mar-2023,16-Mar-2023,C42,250.99999999999997
3737,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Suction Catheter P.V.C. pre-sterilized  [C42],Slow Moving,5.02,DSCG22002,28-Mar-2023 14:54,28-Feb-2025,0,50,60,Issue,,1031230300069,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300069 Document Date : 16-Mar-2023,16-Mar-2023,C42,250.99999999999997
3738,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Suction Catheter P.V.C. pre-sterilized  [C42],Slow Moving,5.02,DSCG22002,04-Apr-2023 10:35,28-Feb-2025,0,60,0,Issue,,1031230400018,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400018 Document Date : 27-Mar-2023,27-Mar-2023,C42,301.2
3739,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Suction Catheter P.V.C. pre-sterilized  [C42],Slow Moving,5.02,DSCG22002,09-May-2023 13:13,28-Feb-2025,0,200,0,Issue,,1031230500034,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500034 Document Date : 06-May-2023,06-May-2023,C42,1003.9999999999999
3740,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg + Hydrochlorothiazide 12.5 mg tab  [M-202],Medium Moving,128.8,THTZ-05,28-Jan-2023 11:21,31-Oct-2024,0,100,0,Issue,,1031230100085,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100085 Document Date : 14-Jan-2023,14-Jan-2023,M-202,12880.000000000002
3741,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,12-Jan-2023 11:02,31-May-2024,0,1000,49000,Issue,,1031230100027,Offline Issue to Sub-Store : UPHC Prem Nagar Transaction No. 1031230100027 Document Date : 12-Jan-2023,12-Jan-2023,M-203,67090.0
3742,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,13-Jan-2023 11:53,31-May-2024,0,15000,34000,Issue,,1031230100034,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100034 Document Date : 09-Jan-2023,09-Jan-2023,M-203,1006350.0
3743,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,28-Jan-2023 11:21,31-May-2024,0,1000,34000,Issue,,1031230100085,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100085 Document Date : 14-Jan-2023,14-Jan-2023,M-203,67090.0
3744,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,06-Feb-2023 10:44,31-May-2024,0,4000,30000,Issue,,1031230200014,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230200014 Document Date : 06-Feb-2023,06-Feb-2023,M-203,268360.0
3745,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,07-Feb-2023 12:58,31-May-2024,0,10000,20000,Issue,,1031230200029,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200029 Document Date : 07-Feb-2023,07-Feb-2023,M-203,670900.0
3746,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,16-Feb-2023 12:01,31-May-2024,0,10000,10000,Issue,,1031230200066,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200066 Document Date : 16-Feb-2023,16-Feb-2023,M-203,670900.0
3747,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,23-Feb-2023 11:01,31-May-2024,0,1000,9000,Issue,,1031230200093,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230200093 Document Date : 23-Feb-2023,23-Feb-2023,M-203,67090.0
3748,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,27-Feb-2023 11:18,31-May-2024,0,3000,6000,Issue,,1031230200107,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200107 Document Date : 27-Feb-2023,27-Feb-2023,M-203,201270.0
3749,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-509,17-Mar-2023 11:06,31-May-2024,0,6000,96000,Issue,,1031230300035,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230300035 Document Date : 17-Mar-2023,17-Mar-2023,M-203,402540.0
3750,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,17-Mar-2023 11:06,31-Jul-2024,0,4000,92000,Issue,,1031230300035,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230300035 Document Date : 17-Mar-2023,17-Mar-2023,M-203,268360.0
3751,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,22-Mar-2023 09:54,31-Jul-2024,0,24000,68000,Issue,,1031230300048,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230300048 Document Date : 16-Mar-2023,16-Mar-2023,M-203,1610160.0
3752,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,25-Mar-2023 09:46,31-Jul-2024,0,3000,65000,Issue,,1031230300054,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230300054 Document Date : 25-Mar-2023,25-Mar-2023,M-203,201270.0
3753,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,28-Apr-2023 12:21,31-Jul-2024,0,3000,86000,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-203,201270.0
3754,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,02-May-2023 13:12,31-Jul-2024,0,1000,85000,Issue,,1031230500005,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500005 Document Date : 02-May-2023,02-May-2023,M-203,67090.0
3755,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Telmisartan 40mg Tab  [M-203],Fast Moving,67.09,TLP-521,09-May-2023 10:46,31-Jul-2024,0,24000,61000,Issue,,1031230500022,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500022 Document Date : 08-May-2023,08-May-2023,M-203,1610160.0
3756,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0126822,28-Jan-2023 11:21,31-Mar-2025,0,40,3360,Issue,,1031230100085,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100085 Document Date : 14-Jan-2023,14-Jan-2023,M-204,362.8
3757,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0126822,18-Mar-2023 13:13,31-Mar-2025,0,480,4080,Issue,,1031230300041,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230300041 Document Date : 04-Mar-2023,04-Mar-2023,M-204,4353.6
3758,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0126822,11-Apr-2023 12:20,31-Mar-2025,0,720,3360,Issue,,1031230400043,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400043 Document Date : 01-Apr-2023,01-Apr-2023,M-204,6530.400000000001
3759,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0126822,19-Apr-2023 14:04,31-Mar-2025,0,1200,3360,Issue,,1031230400098,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400098 Document Date : 18-Apr-2023,18-Apr-2023,M-204,10884.0
3760,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0152622,08-Jun-2023 13:21,31-Oct-2025,0,600,2760,Issue,,1031230600010,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600010 Document Date : 29-May-2023,29-May-2023,M-204,5442.0
3761,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Tetanus Toxoid Inj (Adsorbed)  [M-204],Medium Moving,9.07,A0152622,09-Jun-2023 17:08,31-Oct-2025,0,20,2740,Issue,,1031230600015,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600015 Document Date : 02-Jun-2023,02-Jun-2023,M-204,181.4
3762,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,ET22217,28-Jan-2023 10:31,30-Apr-2024,0,200,4900,Issue,,1031230100081,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230100081 Document Date : 27-Jan-2023,27-Jan-2023,M-205,426.0
3763,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,ET22217,13-Feb-2023 11:40,30-Apr-2024,0,100,4800,Issue,,1031230200047,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230200047 Document Date : 09-Feb-2023,09-Feb-2023,M-205,213.0
3764,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,A000237,09-May-2023 13:20,31-Aug-2024,0,100,5200,Issue,,1031230500035,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500035 Document Date : 06-May-2023,06-May-2023,M-205,213.0
3765,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,A000237,09-May-2023 13:26,31-Aug-2024,0,50,5150,Issue,,1031230500036,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500036 Document Date : 06-May-2023,06-May-2023,M-205,106.5
3766,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,A000237,16-May-2023 09:37,31-Aug-2024,0,50,5100,Issue,,1031230500067,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500067 Document Date : 11-May-2023,11-May-2023,M-205,106.5
3767,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,A000237,27-May-2023 09:38,31-Aug-2024,0,100,7000,Issue,,1031230500110,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500110 Document Date : 25-May-2023,25-May-2023,M-205,213.0
3768,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,A000237,09-Jun-2023 18:16,31-Aug-2024,0,200,6800,Issue,,1031230600025,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600025 Document Date : 05-Jun-2023,05-Jun-2023,M-205,426.0
3769,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,PST-01,19-Jun-2023 12:43,28-Feb-2025,0,200,6600,Issue,,1031230600060,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600060 Document Date : 16-Jun-2023,16-Jun-2023,M-205,426.0
3770,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Theophylline and Etofylline Inj (50.6mg + 169.4 mg)  [M-205],Slow Moving,2.13,PST-01,19-Jun-2023 13:15,28-Feb-2025,0,200,6400,Issue,,1031230600062,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600062 Document Date : 15-Jun-2023,15-Jun-2023,M-205,426.0
3771,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thiocolchicoside 4mg + Aceclofenac 100mg, IP Tab  [M-206]",Medium Moving,163.52,GCT003,24-Apr-2023 12:06,28-Feb-2025,0,5000,5000,Issue,,1031230400106,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400106 Document Date : 21-Apr-2023,21-Apr-2023,M-206,817600.0
3772,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Thiocolchicoside 4mg + Aceclofenac 100mg, IP Tab  [M-206]",Medium Moving,163.52,GCT003,28-Apr-2023 12:21,28-Feb-2025,0,1000,4000,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-206,163520.0
3773,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,"Thiocolchicoside 4mg + Aceclofenac 100mg, IP Tab  [M-206]",Medium Moving,163.52,GCT003,02-May-2023 13:12,28-Feb-2025,0,2000,2000,Issue,,1031230500005,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500005 Document Date : 02-May-2023,02-May-2023,M-206,327040.0
3774,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,"Thiocolchicoside 4mg + Aceclofenac 100mg, IP Tab  [M-206]",Medium Moving,163.52,GCT003,25-May-2023 12:16,28-Feb-2025,0,1000,31000,Issue,,1031230500106,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500106 Document Date : 25-May-2023,25-May-2023,M-206,163520.0
3775,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Thiocolchicoside 4mg + Aceclofenac 100mg, IP Tab  [M-206]",Medium Moving,163.52,GCT003,26-May-2023 11:50,28-Feb-2025,0,5000,26000,Issue,,1031230500109,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230500109 Document Date : 26-May-2023,26-May-2023,M-206,817600.0
3776,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 25mcg (Thyroxine Na,IP-Uncoated) Tab  [M-207]",Slow Moving,26.0624,2208137B,13-Jan-2023 11:53,31-Jul-2024,0,30,18,Issue,,1031230100034,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100034 Document Date : 09-Jan-2023,09-Jan-2023,M-207,781.872
3777,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Thyroxine 25mcg (Thyroxine Na,IP-Uncoated) Tab  [M-207]",Slow Moving,26.0624,2209024,28-Jan-2023 11:21,31-Aug-2024,0,11,18,Issue,,1031230100085,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100085 Document Date : 14-Jan-2023,14-Jan-2023,M-207,286.6864
3778,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 25mcg (Thyroxine Na,IP-Uncoated) Tab  [M-207]",Slow Moving,26.0624,2208137B,18-Apr-2023 08:34,31-Jul-2024,0,18,50,Issue,,1031230400092,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400092 Document Date : 17-Apr-2023,17-Apr-2023,M-207,469.1232
3779,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 25mcg (Thyroxine Na,IP-Uncoated) Tab  [M-207]",Slow Moving,26.0624,TH1TC011,09-Jun-2023 17:08,30-Sep-2024,0,50,0,Issue,,1031230600015,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600015 Document Date : 02-Jun-2023,02-Jun-2023,M-207,1303.1200000000001
3780,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 50mcg (Thyroxine Na,IP-Uncoated) Tab  [M-208]",Slow Moving,30.24,2209025,13-Jan-2023 11:53,31-Aug-2024,0,40,10,Issue,,1031230100034,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100034 Document Date : 09-Jan-2023,09-Jan-2023,M-208,1209.6
3781,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,"Thyroxine 50mcg (Thyroxine Na,IP-Uncoated) Tab  [M-208]",Slow Moving,30.24,2211025,28-Jan-2023 11:21,31-Oct-2024,0,11,10,Issue,,1031230100085,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100085 Document Date : 14-Jan-2023,14-Jan-2023,M-208,332.64
3782,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 50mcg (Thyroxine Na,IP-Uncoated) Tab  [M-208]",Slow Moving,30.24,2209025,27-Feb-2023 11:01,31-Aug-2024,0,10,0,Issue,,1031230200106,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200106 Document Date : 24-Feb-2023,24-Feb-2023,M-208,302.4
3783,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 50mcg (Thyroxine Na,IP-Uncoated) Tab  [M-208]",Slow Moving,30.24,2211025,22-Mar-2023 09:54,31-Oct-2024,0,25,75,Issue,,1031230300048,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230300048 Document Date : 16-Mar-2023,16-Mar-2023,M-208,756.0
3784,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,"Thyroxine 50mcg (Thyroxine Na,IP-Uncoated) Tab  [M-208]",Slow Moving,30.24,2211025,09-Jun-2023 17:08,31-Oct-2024,0,25,50,Issue,,1031230600015,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600015 Document Date : 02-Jun-2023,02-Jun-2023,M-208,756.0
3785,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Tramadol Inj 50mg / ml  [M-210],Slow Moving,3.2,AV2249,09-Jan-2023 15:50,30-Jun-2024,0,50,100,Issue,,1031230100016,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230100016 Document Date : 06-Jan-2023,06-Jan-2023,M-210,160.0
3786,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Tramadol Inj 50mg / ml  [M-210],Slow Moving,3.2,AV2249,10-Jan-2023 13:58,30-Jun-2024,0,50,50,Issue,,1031230100022,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230100022 Document Date : 02-Jan-2023,02-Jan-2023,M-210,160.0
3787,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Tramadol Inj 50mg / ml  [M-210],Slow Moving,3.2,AV2249,17-Jan-2023 13:57,30-Jun-2024,0,50,0,Issue,,1031230100048,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230100048 Document Date : 14-Jan-2023,14-Jan-2023,M-210,160.0
